stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
340,340,O C Haley at Euterpe,EUTERPE ST & ORETHA C HALEY BLVD,29.939859,-90.080266,,,,,,0
341,341,O C Haley at St Andrew,ORETHA C HALEY BLVD & FELICITY ST,29.938463,-90.081333,,,,,,0
342,342,O C Haley at Jackson,ORETHA CASTLE HALEY BLVD & JACKSON AVE,29.9371,-90.083052,,,,,,0
343,343,Jackson at Brainard,BRAINARD ST & BARONNE ST,29.935653,-90.082021,,,,,,0
344,344,Jackson at St Charles,JACKSON AVE & CARONDELET ST,29.934205,-90.080777,,,,,,0
345,345,Jackson at Prytania,JACKSON AVE & PRYTANIA ST,29.932927,-90.079799,,,,,,0
346,346,Jackson at Coliseum,JACKSON AVE & COLISEUM ST,29.931886,-90.078845,,,,,,0
347,347,Jackson at Magazine,JACKSON AVE & CAMP ST,29.929627,-90.076902,,,,,,0
348,348,Jackson at Constance,JACKSON AVE & CONSTANCE ST,29.928817,-90.076199,,,,,,0
349,349,Jackson at Annunciation,JACKSON AVE & ANNUNCIATION ST,29.927218,-90.074833,,,,,,0
350,FrBw,Freret at Broadway,FRERET ST & BROADWAY ST,29.94057,-90.124089,,,,,,0
351,351,Audubon at Freret,AUDUBON ST & FRERET ST,29.94006,-90.123464,,,,,,0
352,5276,Freret at Audubon,FRERET ST & AUDUBON PL,29.939249,-90.122129,,,,,,0
353,5277,Freret at Tulane/Loyola,UNNAMED ST & FRERET ST,29.938488,-90.120747,,,,,,0
354,5278,Freret at Calhoun,CALHOUN ST & LA SALLE PL,29.937309,-90.11852,,,,,,0
355,5279,Freret at State Street,FRERET STEET & PALMER AVE,29.936331,-90.115994,,,,,,0
356,5280,Freret at Nashville,NASHVILLE AVE & FRERET ST,29.93586,-90.114643,,,,,,0
357,5281,Freret at Joseph,JOSEPH ST & LA SALLE ST,29.935561,-90.113345,,,,,,0
358,5282,Freret at Jefferson,JEFFERSON AVE & LA SALLE ST,29.935111,-90.111341,,,,,,0
359,5283,Freret at Soniat,FRERET ST & DUFOSSAT ST,29.93495,-90.10935,,,,,,0
360,5284,Freret at Upperline,UPPERLINE ST & MARLBOROUGH GATE PL,29.934834,-90.107369,,,,,,0
361,5285,Freret at Cadiz,FRERET ST & CADIZ ST,29.935018,-90.105446,,,,,,0
363,5287,Freret at Milan,FRERET ST & GENERAL PERSHING ST,29.935381,-90.100687,,,,,,0
364,5288,Freret at Peniston,FRERET ST & GENERAL TAYLOR ST,29.935646,-90.098013,,,,,,0
365,5289,Freret at Louisiana,FRERET ST & DELACHAISE ST,29.936253,-90.095553,,,,,,0
366,5290,LaSalle at Louisiana,LASALLE ST & LOUISIANA AVE,29.935845,-90.093876,,,,,,0
367,5291,LaSalle at Seventh Street,LASALLE ST & 7TH ST,29.936656,-90.092271,,,,,,0
368,LaWa,LaSalle at Washington,LASALLE STREET & 6TH ST,29.937408,-90.090962,,,,,,0
369,5293,LaSalle at Third Street,LASALLE ST & 3RD ST,29.938321,-90.089265,,,,,,0
370,5294,LaSalle at First Street,1st St & La Salle St,29.939091,-90.087537,,,,,,0
371,5295,Simon Bolivar at Jackson,SIMON BOLIVAR AVE & LOYOLA AVE,29.938899,-90.084894,,,,,,0
372,5350,Jackson at S. Saratoga,JACKSON AVE & S SARATOGA ST,29.938334,-90.084314,,,,,,0
384,5349,Jackson at Danneel,JACKSON AVE & ORETHA C HALEY BLVD,29.937625,-90.083532,,,,,,0
385,5296,Jackson at Simon Bolivar,SIMON BOLIVAR AVE & JOSEPHINE ST,29.938958,-90.084681,,,,,,0
388,5299,Simon Bolivar at First Street,FIRST ST & SIMON BOLIVAR AVE,29.93935,-90.087452,,,,,,0
389,5300,LaSalle at Third Street,LA SALLE ST & THIRD ST,29.938647,-90.089262,,,,,,0
390,LsWa,LaSalle at Washington,LA SALLE ST & FOURTH ST,29.937738,-90.090863,,,,,,0
391,5302,LaSalle at Seventh Street,LA SALLE ST & 6TH ST PKY,29.93652,-90.093021,,,,,,0
392,5303,Freret at Louisiana,FRERET ST & LOUISIANA AVE,29.936307,-90.095798,,,,,,0
393,5304,Freret at Peniston,PENISTON ST & FRERET ST,29.935807,-90.097785,,,,,,0
394,5305,Freret at Milan,MILAN ST & FRERET ST,29.935511,-90.100444,,,,,,0
395,FrNp,Freret at Napoleon,NAPOLEON AVE & LA SALLE ST,29.935153,-90.103141,,,,,,0
396,5307,Freret at Cadiz,CADIZ ST & FRERET ST,29.935141,-90.105218,,,,,,0
397,5308,Freret at Upperline,UPPERLINE ST & FRERET ST,29.934982,-90.107147,,,,,,0
398,5309,Freret at Soniat,SONIAT ST & FRERET ST,29.935038,-90.109229,,,,,,0
399,5310,Freret at Jefferson,JEFFERSON AVE & FRERET ST,29.935228,-90.111038,,,,,,0
400,5311,Freret at Octavia,OCTAVIA ST & FRERET ST,29.935459,-90.112142,,,,,,0
401,5312,Freret at Nashville,NASHVILLE AVE & FRERET ST,29.935944,-90.114372,,,,,,0
402,5313,Freret at State Street,STATE ST & FRERET ST,29.936396,-90.115862,,,,,,0
403,5314,Freret at Calhoun,CALHOUN ST & FRERET ST,29.937374,-90.118261,,,,,,0
404,5315,Freret at Loyola/Tulane,MCALISTER PL & FRERET ST,29.938534,-90.120436,,,,,,0
405,5316,Freret at Audubon Place,FRERET ST & NEWCOMB BLVD,29.940132,-90.12335,,,,,,0
406,ClCr,S. Claiborne at Carrollton,UNNAMED ST & S CLAIBORNE AVE,29.955463,-90.119982,,,,,,0
407,5436,S. Claiborne at Fern,S CLAIBORNE AVE & FERN ST,29.95449,-90.119104,,,,,,0
408,5437,S. Claiborne at Adams,S CLAIBORNE AVE & ADAMS ST,29.953205,-90.117488,,,,,,0
409,5438,S. Claiborne at Broadway,S CLAIBORNE AVE & BROADWAY ST,29.950981,-90.116245,,,,,,0
410,5439,S. Claiborne at Audubon Blvd,AUDUBON BLVD & S CLAIBORNE AVE,29.948983,-90.115405,,,,,,0
411,5440,S. Claiborne at Versailles Blvd,S CLAIBORNE AVE & VERSAILLES BLVD,29.94805,-90.11498,,,,,,0
412,5441,S. Claiborne at Calhoun,S CLAIBORNE AVE & CALHOUN ST,29.945868,-90.114075,,,,,,0
413,5442,S. Claiborne at State,STATE ST & S CLAIBORNE AVE,29.944463,-90.113466,,,,,,0
414,5443,S. Claiborne at Nashville,NASHVILLE AVE & S CLAIBORNE AVE,29.942718,-90.112226,,,,,,0
415,5444,S. Claiborne at Jefferson,S CLAIBORNE AVE & JEFFERSON AVE,29.941291,-90.109748,,,,,,0
416,5445,S. Claiborne at Robert,S CLAIBORNE AVE & ROBERT ST,29.940423,-90.108213,,,,,,0
417,5446,S. Claiborne at Cadiz,S CLAIBORNE AVE & CADIZ ST,29.939815,-90.105936,,,,,,0
418,ClNp,S. Claiborne at Napoleon,S CLAIBORNE AVE & JENA ST,29.939977,-90.103681,,,,,,0
419,5448,S. Claiborne at General Pershing,S CLAIBORNE AVE & GENERAL PERSHING ST,29.940086,-90.102286,,,,,,0
420,5449,S. Claiborne at General Taylor,S CLAIBORNE AVE & GENERAL TAYLOR ST,29.940266,-90.099994,,,,,,0
421,5450,S. Claiborne at Louisiana,S CLAIBORNE AVE & LOUISIANA AVE PKY,29.940823,-90.09757,,,,,,0
422,5451,S. Claiborne at Toledano,TOLEDANO ST & WILLOW ST,29.94122,-90.096349,,,,,,0
424,5453,S. Claiborne at Third Street,3RD ST & WILLOW ST,29.943174,-90.092862,,,,,,0
425,5454,S. Claiborne at First Street,1ST ST & WILLOW ST,29.944088,-90.091195,,,,,,0
426,5455,S. Claiborne at Jackson,S CLAIBORNE AVE & JACKSON AVE,29.944838,-90.089989,,,,,,0
427,ClFy,S. Claiborne at Felicity,,29.945883,-90.088508,,,,,,0
428,5462,M L King at Clara,MARTIN LUTHER KING JR BLVD & MAGNOLIA ST,29.945464,-90.086519,,,,,,0
429,5458,M L King at Robertson,S ROBERTSON ST & MARTIN LUTHER KING JR BLVD,29.944414,-90.085301,,,,,,0
430,5459,M L King at LaSalle,MARTIN LUTHER KING JR BLVD & FRERET ST,29.943511,-90.083705,,,,,,0
431,5377,M L King at Simon Bolivar,SIMON BOLIVAR AVE & MARTIN LUTHER KING JR BLVD,29.942437,-90.081748,,,,,,0
435,435,Poydras at Loyola,POYDRAS ST & S RAMPART ST,29.950864,-90.075384,,,,,,0
436,436,Loyola at Perdido,LOYOLA AVE & S RAMPART ST,29.951945,-90.075474,,,,,,0
437,6074,S. Claiborne at Poydras,S CLAIBORNE AVE & LAFAYETTE ST,29.953233,-90.08265,,,,,,0
438,6071,Poydras near Superdome,POYDRAS ST & CLARA ST,29.952521,-90.080671,,,,,,0
439,6069,Poydras at Freret,POYDRAS ST & FRERET ST,29.952175,-90.079825,,,,,,0
440,6058,Poydras at S. Peters,POYDRAS ST & S PETERS ST,29.948674,-90.065842,,,,,,0
441,6053,Poydras at Loyola,LOYOLA AVE & LAFAYETTE ST,29.95073,-90.076074,,,,,,0
442,6044,Poydras at S. Rampart,POYDRAS ST & LOYOLA AVE,29.950429,-90.075165,,,,,,0
443,6038,Poydras at Baronne,BARONNE ST & PERDIDO ST,29.950289,-90.073079,,,,,,0
444,LoHo,Loyola at Howard,LOYOLA AVE & HOWARD AVE,29.945829,-90.076903,,,,,,0
447,6050,Perdido at Loyola,PERDIDO ST & LOYOLA AVE,29.952106,-90.075382,,,,,,0
449,6108,Loyola at Girod,GIROD ST & LOYOLA AVE,29.948723,-90.076537,,,,,,0
450,LoHo O,Loyola at Howard,LOYOLA AVE & HOWARD AVE,29.946349,-90.07725,,,,,,0
452,5375,Simon Bolivar at Erato,SIMON BOLIVAR AVE & CLIO ST,29.944007,-90.080535,,,,,,0
453,5376,Simon Bolivar at M L King,MARTIN LUTHER KING JR BLVD & S LIBERTY ST,29.942673,-90.081487,,,,,,0
454,5460,M L King at LaSalle,MARTIN LUTHER KING JR BLVD & S LIBERTY ST,29.943703,-90.083392,,,,,,0
455,5461,M L King at S. Robertson,MARTIN LUTHER KING JR BLVD & S ROBERTSON ST,29.944558,-90.084957,,,,,,0
456,MkCl,M L King at S. Claiborne,MARTIN LUTHER KING JR BLVD & S CLAIBORNE AVE,29.946391,-90.088856,,,,,,0
457,6030,Poydras at Carondelet,POYDRAS ST & ST CHARLES AVE,29.949982,-90.071649,,,,,,0
458,6032,Poydras at Baronne,POYDRAS ST & CARROLL ST,29.950269,-90.072919,,,,,,0
460,13015,Poydras at S. Liberty,S LIBERTY & POYDRAS ST,29.951231,-90.077741,,,,,,0
461,461,Poydras at S. Robertson,POYDRAS ST & S ROBERTSON ST,29.952378,-90.079555,,,,,,0
463,ClMk,S Claiborne at M L King,MARTIN LUTHER KING JR BLVD & S CLAIBORNE AVE,29.946669,-90.088582,,,,,,0
464,5464,S. Claiborne at Jackson,JACKSON AVE & S CLAIBORNE AVE,29.945329,-90.090105,,,,,,0
465,5465,S. Claiborne at First Street,1ST ST & S CLAIBORNE AVE,29.944603,-90.091353,,,,,,0
466,5466,S. Claiborne at Third Street,3RD ST & S CLAIBORNE AVE,29.943697,-90.092987,,,,,,0
467,5467,S. Claiborne at Washington,WASHINGTON AVE & S CLAIBORNE AVE,29.942779,-90.094647,,,,,,0
468,5468,S. Claiborne at Toledano,TOLEDANO ST & S CLAIBORNE AVE,29.941916,-90.096126,,,,,,0
469,5469,S. Claiborne at Louisiana,LOUISIANA AVENUE PKWY & LOUISIANA AVE,29.941315,-90.097505,,,,,,0
470,5470,S. Claiborne at General Taylor,GENERAL TAYLOR ST & S CLAIBORNE AVE,29.940776,-90.09987,,,,,,0
472,5472,S. Claiborne at Cadiz,CADIZ ST & S CLAIBORNE AVE,29.940278,-90.105775,,,,,,0
473,5473,S. Claiborne at Robert,ROBERT ST & S CLAIBORNE AVE,29.940832,-90.108095,,,,,,0
474,5474,S. Claiborne at Jefferson,S CLAIBORNE AVE & JEFFERSON AVE,29.941657,-90.109318,,,,,,0
475,5475,S. Claiborne at Nashville,NASHVILLE AVE & S CLAIBORNE AVE,29.943008,-90.111725,,,,,,0
476,5476,S. Claiborne at State,STATE STREET DR & S CLAIBORNE AVE,29.944498,-90.112945,,,,,,0
477,5477,S. Claiborne at Calhoun,CALHOUN ST & S CLAIBORNE AVE,29.946287,-90.113644,,,,,,0
478,5478,S. Claiborne at Versailles Blvd,S CLAIBORNE AVE & VERSAILLES BLVD,29.947816,-90.114288,,,,,,0
479,5479,S. Claiborne at Audubon Blvd,S CLAIBORNE AVE & VERSAILLES BLVD,29.949174,-90.114873,,,,,,0
480,5480,S. Claiborne at Broadway,BROADWAY ST & MOBILE ST,29.951168,-90.115738,,,,,,0
481,5481,S. Claiborne at Adams,ADAMS ST & NELSON ST,29.953378,-90.116991,,,,,,0
482,5482,S. Claiborne at Fern,FERN ST & NELSON ST,29.95469,-90.118627,,,,,,0
503,503,O'Keefe Ave. at Girod St.,GIROD ST & O'KEEFE AVE,29.948037,-90.074786,,,,,,0
505,505,S. Broad Ave. at Overpass,S BROAD ST & EUPHROSINE ST,29.957105,-90.094783,,,,,,0
525,5234,Magazine at Walnut,WALNUT ST & MAGAZINE ST,29.927203,-90.132663,,,,,,0
526,5236,Broadway at Camp,BROADWAY ST & CAMP ST,29.929003,-90.133478,,,,,,0
527,5238,Broadway at Coliseum,BROADWAY ST & COLISEUM ST,29.930559,-90.132227,,,,,,0
528,t42,Broadway at Garfield,GARFIELD ST & BROADWAY ST,29.93364,-90.129812,,,,,,0
529,5244,Broadway at Benjamin,BENJAMIN ST & BROADWAY ST,29.93519,-90.128592,,,,,,0
530,5246,Broadway at St Charles,BROADWAY ST & SAINT CHARLES AVE,29.937509,-90.126959,,,,,,0
546,5240,Broadway at Prytania,BROADWAY ST & PITT ST,29.932108,-90.131023,,,,,,0
563,5245,Broadway at Benjamin,BROADWAY ST & HURST ST,29.934967,-90.128542,,,,,,0
564,5243,Broadway at Garfield,BROADWAY ST & PITT ST,29.933426,-90.129778,,,,,,0
565,5241,Broadway at Prytania,BROADWAY ST & PRYTANIA ST,29.931911,-90.130985,,,,,,0
566,5239,Broadway at Coliseum,BROADWAY ST & COLISEUM ST,29.93039,-90.132204,,,,,,0
567,5237,Broadway at Camp,BROADWAY ST & LEAKE AVE,29.928869,-90.133327,,,,,,0
568,5235,Magazine at Walnut,MAGAZINE ST & WALNUT ST,29.927158,-90.132489,,,,,,0
570,570,Pontchartrain at Country Club,PONTCHARTRAIN BLVD & OAKLAND DR,29.979857,-90.11346,,,,,,0
571,571,Pontchartrain Blvd. at Last,PONTCHARTRAIN BLVD & LAST ST,29.977156,-90.112595,,,,,,0
572,572,Hollygrove at Quince,HOLLYGROVE ST & UNNAMED ST,29.976609,-90.112494,,,,,,0
573,573,Quince at General Ogden,GENERAL OGDEN ST & PONTCHARTRAIN BLVD,29.975556,-90.112145,,,,,,0
574,574,Pontchartrain Blvd. at Monroe,PONTCHARTRAIN BLVD & MONROE ST,29.973442,-90.111352,,,,,,0
575,575,Monroe at Marks,MONROE ST & FERN CT,29.972245,-90.112624,,,,,,0
588,588,Monroe at Airline,MONROE ST & AIRLINE HWY,29.971295,-90.113526,,,,,,0
589,589,Tulane at S. Carrollton,S CARROLLTON AVE & TULANE AVE,29.969059,-90.106687,,,,,,0
590,5634,S. Carrollton at Dixon,S CARROLLTON AVE & RAMP,29.96741,-90.108449,,,,,,0
591,WaCr,Washington at S. Carrollton,WASHINGTON AVE & SHORT ST,29.964873,-90.109388,,,,,,0
592,592,Washington at Fern,WASHINGTON AVE & FERN ST,29.964256,-90.108683,,,,,,0
593,593,Washington at Pine,WASHINGTON AVE & LOWERLINE ST,29.963154,-90.107455,,,,,,0
594,594,Washington at S. Telemachus,WASHINGTON AVE & UNNAMED ST,29.961419,-90.106096,,,,,,0
595,595,Washington at S. Genois,WASHINGTON AVE & S GENOIS ST,29.960217,-90.105489,,,,,,0
596,596,Washington at S. Jeff Davis,WASHINGTON AVE & S JEFFERSON DAVIS PKWY,29.958095,-90.104435,,,,,,0
597,597,Washington at S. Rendon,WASHINGTON AVE & EARHART BLVD,29.95644,-90.103635,,,,,,0
598,598,Washington at S. Salcedo,S SALCEDO ST & MARTIN LUTHER KING JR BLVD,29.954666,-90.102775,,,,,,0
599,599,Washington at Dupre,WASHINGTON AVE & EVE ST,29.952587,-90.101755,,,,,,0
600,600,Washington at S.Broad,WASHINGTON AVE & EDEN ST,29.950955,-90.100903,,,,,,0
601,601,Washington at S. Rocheblave,TOLEDANO ST & S ROCHEBLAVE ST,29.9485,-90.099757,,,,,,0
602,602,Washington at S. Galvez,WASHINGTON AVE & S GALVEZ ST,29.946573,-90.09767,,,,,,0
603,603,Washington at S. Prieur,WASHINGTON AVE & S JOHNSON ST,29.944987,-90.096485,,,,,,0
604,604,Washington at S. Derbigny,WASHINGTON AVE & S DERBIGNY ST,29.943463,-90.095393,,,,,,0
605,WaCl,Washington at S. Claiborne,WASHINGTON AVE & S CLAIBORNE AVE,29.9427,-90.094835,,,,,,0
606,5514,Washington at Magnolia,WASHINGTON AVE & CLARA ST,29.940068,-90.092898,,,,,,0
607,607,Washington at Freret,WASHINGTON AVE & FRERET ST,29.938572,-90.091708,,,,,,0
608,608,Washington at LaSalle,WASHINGTON AVE & FRERET ST,29.937691,-90.091094,,,,,,0
609,609,Washington at Loyola,WASHINGTON AVE & LOYOLA AVE,29.935914,-90.089762,,,,,,0
610,610,Loyola at Seventh Street,LOYOLA AVE & SEVENTH ST,29.934795,-90.091745,,,,,,0
611,611,Loyola at Louisiana,LOYOLA AVE & FRANKLIN CT,29.933838,-90.093968,,,,,,0
612,612,Louisiana at Danneel,LOUISIANA AVE & DANNEEL ST,29.931999,-90.093387,,,,,,0
613,613,Louisiana at Baronne,LOUISIANA AVE & BARONNE ST,29.930225,-90.092542,,,,,,0
615,615,Louisiana at Prytania,LOUISIANA AVE & PRYTANIA ST,29.926989,-90.090956,,,,,,0
616,616,Louisiana at Magazine,MAGAZINE ST & LOUISIANA AVE,29.922992,-90.089129,,,,,,0
618,618,Louisiana at Annunciation,LOUISIANA AVE & ANNUNCIATION ST,29.920221,-90.087679,,,,,,0
619,619,Louisiana at Tchoupitoulas,LOUISIANA AVE & CHIPPEWA ST,29.918482,-90.086547,,,,,,0
620,5151,Louisiana at Annunciation,LOUISIANA AVE & CHIPPEWA ST,29.920172,-90.087386,,,,,,0
622,5262,Louisiana at Magazine,LOUISIANA AVE & MAGAZINE ST,29.922931,-90.088714,,,,,,0
623,5264,Louisiana at Prytania,PRYTANIA ST & TOLEDANO ST,29.926846,-90.090593,,,,,,0
624,5266,Louisiana at St Charles,ST CHARLES AVE & TOLEDANO ST,29.928182,-90.091184,,,,,,0
625,5333,Louisiana at Baronne,LOUISIANA AVE & CARONDELET ST,29.930113,-90.092191,,,,,,0
626,5335,Louisiana at Danneel,LOUISIANA AVE & DRYADES ST,29.931897,-90.093039,,,,,,0
627,5337,Louisiana at Loyola,LOYOLA AVE & FRANKLIN CT,29.933676,-90.093884,,,,,,0
628,5339,Loyola at Seventh Street,LOYOLA AVE & SEVENTH ST,29.934552,-90.091816,,,,,,0
629,5341,Loyola at Washington,LOYOLA AVE & WASHINGTON AVE,29.935788,-90.089616,,,,,,0
630,5343,Washington at LaSalle,WASHINGTON AVE & S LIBERTY ST,29.937526,-90.090723,,,,,,0
631,5345,Washington at Freret,WASHINGTON AVE & FRERET ST,29.938663,-90.091543,,,,,,0
632,5513,Washington at Magnolia,MAGNOLIA ST & FOURTH ST,29.940028,-90.092588,,,,,,0
633,5515,Washington at S. Claiborne,WASHINGTON AVE & WILLOW ST,29.942311,-90.094332,,,,,,0
634,5517,Washington at S. Derbigny,WASHINGTON AVE & S DERBIGNY ST,29.943413,-90.095155,,,,,,0
635,5568,Washington at S. Prieur,WASHINGTON AVE & S ROMAN ST,29.944912,-90.096275,,,,,,0
636,5570,Washington at S. Galvez,WASHINGTON AVE & S JOHNSON ST,29.946343,-90.097338,,,,,,0
637,5572,Washington at S. Rocheblave,WASHINGTON AVE & S TONTI ST,29.948663,-90.099031,,,,,,0
638,638,Washington Ave. at S.Broad St.,S BROAD AVE & FOURTH ST,29.950804,-90.100456,,,,,,0
639,639,Washington at Eve,WASHINGTON AVE & S DUPRE ST,29.952435,-90.101226,,,,,,0
640,640,Washington at S. Salcedo,WASHINGTON AVE & S SALCEDO ST,29.954814,-90.10255,,,,,,0
641,641,Washington at Earhart,EARHART BLVD & UNNAMED ST,29.956962,-90.103598,,,,,,0
642,642,Washington at S. Jeff Davis,S JEFFERSON DAVIS PKY & UNNAMED ST,29.957861,-90.103967,,,,,,0
643,643,Washington at Genois,WASHINGTON AVE & UNNAMED ST,29.960325,-90.105197,,,,,,0
644,644,Washington at S.Telemachus,WASHINGTON AVE & S GENOIS ST,29.961476,-90.10579,,,,,,0
645,645,Washington at Pine,PINE ST & WASHINGTON AVE,29.963199,-90.107166,,,,,,0
646,646,Washington at Fern,WASHINGTON AVE & LOWERLINE ST,29.964349,-90.108411,,,,,,0
647,5633,Palmetto at S. Carrollton,DREXEL DR & SHORT ST,29.965845,-90.109558,,,,,,0
648,648,Tulane at S. Carrollton,TULANE AVE & AIRLINE HWY,29.969436,-90.107083,,,,,,0
649,649,Monroe at Mark,MONROE ST & PEACH ST,29.972026,-90.112655,,,,,,0
650,650,Monroe at Pontchartrain,HEATON ST & EAGLE ST,29.973749,-90.111251,,,,,,0
651,651,Pontchartrain at General Ogden,QUINCE ST & GENERAL OGDEN ST,29.975683,-90.112011,,,,,,0
652,652,Quince at Hollygrove,HOLLYGROVE ST & QUINCE ST,29.976211,-90.112657,,,,,,0
653,5575,M L King at S.Claiborne (Farside),MARTIN LUTHER KING JR BLVD & S CLAIBORNE AVE,29.94669,-90.088671,,,,,,0
654,5576,M L King at S. Roman,S ROMAN ST & THALIA ST,29.947545,-90.090222,,,,,,0
655,5577,M L King at S. Galvez,S GALVEZ ST & THALIA ST,29.949251,-90.093187,,,,,,0
656,5578,M L King at S. Tonti,MARTIN LUTHER KING JR BLVD & S TONTI ST,29.95013,-90.094822,,,,,,0
658,5574,S. Dorgenois at Third St.,S DORGENOIS ST & SECOND ST,29.950528,-90.098059,,,,,,0
659,13022,S. Broad at M L King,MARTIN LUTHER KING JR BLVD & S BROAD ST,29.951625,-90.09832,,,,,,0
664,5584,M L King at S. Roman,MARTIN LUTHER KING JR BLVD & JOSEPHINE ST,29.947409,-90.090638,,,,,,0
665,5585,M L King at S. Galvez,MARTIN LUTHER KING JR BLVD & S GALVEZ ST,29.94889,-90.093288,,,,,,0
666,5457,M L King at Clara,MARTIN LUTHER KING JR BLVD & CLARA ST,29.945287,-90.086881,,,,,,0
667,667,S. Rampart at Gravier,S RAMPART ST & GRAVIER ST,29.953176,-90.07429,,,,,,0
668,668,Loyola at Poydras,POYDRAS ST & LOYOLA AVE,29.951058,-90.075911,,,,,,0
669,PmCr,Palmetto at S. Carrollton,PALMETTO ST & DUBLIN AVE,29.965992,-90.110598,,,,,,0
670,5630,S. Carrollton at Palm,S CARROLLTON AVE & DUBLIN ST,29.964655,-90.111376,,,,,,0
671,5651,Palm at Cambronne,PALM ST & DANTE ST,29.966634,-90.113837,,,,,,0
672,5650,Palm at Monroe,PALM ST & MONROE ST,29.968596,-90.116215,,,,,,0
673,5648,Monroe at Olive,OLIVE ST & EAGLE ST,29.967297,-90.117884,,,,,,0
674,5646,Monroe at Oleander,MONROE ST & FORSHEY ST,29.965893,-90.119385,,,,,,0
675,5644,Monroe at Earhart Blvd.,MONROE ST & EARHART BLVD,29.964488,-90.120909,,,,,,0
676,5642,Monroe at Pritchard,MONROE ST & EARHART BLVD,29.963773,-90.121689,,,,,,0
677,5640,Leonidas at Apricot,LEONIDAS ST & APRICOT ST,29.962402,-90.121613,,,,,,0
678,5638,Leonidas at Apple,LEONIDAS ST & APPLE ST,29.960996,-90.123122,,,,,,0
679,LeCl,Leonidas at S. Claiborne,S CLAIBORNE AVE & LEONIDAS ST,29.959576,-90.124636,,,,,,0
680,5429,Leonidas at Sycamore,LEONIDAS ST & S CLAIBORNE AVE,29.957956,-90.126434,,,,,,0
681,5427,Leonidas at Spruce,LEONIDAS ST & PANOLA ST,29.956524,-90.127925,,,,,,0
682,5425,Leonidas at Hickory,LEONIDAS ST & COHN ST,29.955096,-90.129436,,,,,,0
683,5423,Leonidas at Birch,LEONIDAS ST & BIRCH ST,29.953699,-90.130951,,,,,,0
684,5421,Leonidas at Willow,LEONIDAS ST & JEANNETTE ST,29.952279,-90.132487,,,,,,0
685,5418,Willow at Cambronne,WILLOW ST & CAMBRONNE ST,29.95087,-90.130957,,,,,,0
686,5416,Willow at S. Carrollton,S CARROLLTON AVE & WILLOW ST,29.948695,-90.128438,,,,,,0
687,5392,S. Carrollton at Oak,OAK ST & DUBLIN ST,29.947465,-90.129743,,,,,,0
688,5391,S. Carrollton at Freret,FRERET ST & DUBLIN ST,29.946042,-90.131257,,,,,,0
689,5390,S. Carrollton at Maple,S CARROLLTON AVE & BURTHE ST,29.944638,-90.132783,,,,,,0
691,5381,S. Carrollton at Maple,S CARROLLTON AVE & MAPLE ST,29.944272,-90.132659,,,,,,0
692,5382,S. Carrollton at Freret,S CARROLLTON AVE & FRERET ST,29.945708,-90.131134,,,,,,0
693,5383,S. Carrollton at Oak,S CARROLLTON AVE & ZIMPLE ST,29.94709,-90.129633,,,,,,0
694,5417,Willow at Dublin,DUBLIN ST & JEANNETTE ST,29.949458,-90.129055,,,,,,0
695,5419,Willow at Cambronne,CAMBRONNE ST & JEANNETTE ST,29.950848,-90.130759,,,,,,0
696,5420,Willow at Leonidas,WILLOW ST & LEONIDAS ST,29.952263,-90.132446,,,,,,0
697,5422,Leonidas at Birch,BIRCH ST & LEONIDAS ST,29.953475,-90.130974,,,,,,0
698,5424,Leonidas at Hickory,,29.954893,-90.129466,,,,,,0
699,5426,Leonidas at Spruce,,29.95631,-90.127944,,,,,,0
700,5428,Leonidas at Sycamore,,29.957727,-90.126454,,,,,,0
701,5430,Leonidas at S. Claiborne,Leonidas St & S Claiborne Ave,29.959131,-90.124924,,,,,,0
702,5637,Leonidas at Apple,APPLE ST & LEONIDAS ST,29.960783,-90.123177,,,,,,0
703,5639,Leonidas at Apricot,LEONIDAS ST & BELFAST ST,29.962214,-90.121644,,,,,,0
704,5641,Leonidas at Pritchard Place,LEONIDAS ST & PRITCHARD PL,29.962922,-90.120887,,,,,,0
705,5643,Monroe at Earhart,EARHART BLVD & MONROE ST,29.964176,-90.121094,,,,,,0
706,5645,Monroe at Oleander,MONROE ST & OLEANDER ST,29.965699,-90.119422,,,,,,0
707,5647,Monroe at Olive,,29.967107,-90.117931,,,,,,0
708,5649,Monroe at Palm,MONROE ST & PALM ST,29.968507,-90.116438,,,,,,0
709,5653,Monroe at Palmetto,MONROE ST & STROELITZ ST,29.969671,-90.115188,,,,,,0
710,5652,Palmetto at Cambronne,PALMETTO ST & CAMBRONNE ST,29.967871,-90.112832,,,,,,0
716,5389,S. Carrollton at S. Claiborne,S CARROLLTON AVE & UNNAMED ST,29.955649,-90.120533,,,,,,0
717,5619,S. Carrollton at Nelson,S CARROLLTON AVE & S CLAIBORNE AVE,29.956605,-90.119575,,,,,,0
718,5621,S. Carrollton at Belfast,S CARROLLTON AVE & FONTAINEBLEAU DR,29.957964,-90.118043,,,,,,0
719,5623,S. Carrollton at Pritchard,S CARROLLTON AVE & WALMSLEY AVE,29.959373,-90.116506,,,,,,0
